FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,LOGIT_SHAPE,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia166_utt5.wav,sadness,sadness,True,7,0.0077921217,0.026526459,0.0068372907,0.009182704,0.007750647,0.9386208,0.0032900441
dia166_utt9.wav,neutral,neutral,True,7,0.03384792,0.0040954445,0.009831584,0.21030192,0.66094446,0.01338941,0.06758919
dia168_utt0.wav,neutral,neutral,True,7,0.099076174,0.010364947,0.0069938186,0.23848537,0.5856777,0.01845613,0.040945783
dia168_utt11.wav,anger,anger,True,7,0.85859895,0.02792207,0.0046442337,0.07461675,0.016099585,0.0063618026,0.011756648
dia168_utt2.wav,neutral,neutral,True,7,0.07071294,0.0044639544,0.0074117915,0.26240447,0.58933276,0.013292657,0.05238146
dia169_utt14.wav,neutral,neutral,True,7,0.026446236,0.007083686,0.010507628,0.18252368,0.683704,0.039628334,0.050106365
dia169_utt18.wav,disgust,disgust,True,7,0.003951544,0.9886274,0.0012802844,0.000625542,0.0010653284,0.0037924496,0.000657499
dia169_utt20.wav,neutral,neutral,True,7,0.021564303,0.0024519009,0.014556224,0.19835773,0.44161943,0.006125884,0.31532457
dia169_utt5.wav,surprise,surprise,True,7,0.03837696,0.0040234956,0.07123745,0.21323843,0.07457038,0.11573794,0.48281536
dia169_utt8.wav,surprise,surprise,True,7,0.020099014,0.0031906222,0.03031921,0.14729303,0.19016802,0.0064727315,0.60245734
dia16_utt1.wav,neutral,neutral,True,7,0.035147764,0.004736838,0.0077492343,0.21993928,0.6527679,0.028430896,0.051228072
dia16_utt2.wav,neutral,neutral,True,7,0.02309538,0.0049592345,0.0112851905,0.16562016,0.6830918,0.010750878,0.10119744
dia170_utt0.wav,neutral,surprise,False,7,0.025155403,0.0032245356,0.015409568,0.20027499,0.45721605,0.0065019983,0.29221743
dia176_utt0.wav,anger,neutral,False,7,0.6918048,0.004620885,0.003594813,0.21523681,0.052258573,0.005404898,0.027079241
dia179_utt1.wav,anger,anger,True,7,0.8432877,0.01011254,0.006572202,0.09975834,0.015491042,0.008094936,0.01668313
dia17_utt2.wav,neutral,neutral,True,7,0.040691167,0.0074070613,0.0081717735,0.19439304,0.6786971,0.015316044,0.055323746
dia181_utt0.wav,neutral,neutral,True,7,0.025844093,0.00290001,0.012260843,0.19038484,0.65747255,0.009989264,0.10114844
dia183_utt1.wav,neutral,neutral,True,7,0.101953566,0.0061770533,0.006293796,0.26900032,0.5562135,0.011871524,0.048490282
dia183_utt4.wav,neutral,neutral,True,7,0.020660076,0.0024627403,0.012774193,0.19587041,0.52881795,0.0063442905,0.23307034
dia183_utt5.wav,neutral,neutral,True,7,0.030198397,0.007629046,0.007291526,0.20909508,0.6424601,0.05307532,0.050250508
dia183_utt6.wav,neutral,neutral,True,7,0.037077636,0.0055886437,0.0073571093,0.20463336,0.6650561,0.03234942,0.04793776
dia183_utt8.wav,neutral,neutral,True,7,0.018040396,0.0036705434,0.014840362,0.21011682,0.47227836,0.019582234,0.26147127
dia185_utt3.wav,joy,joy,True,7,0.051415402,0.0021295105,0.012551891,0.3594463,0.21652472,0.015825523,0.3421066
dia185_utt7.wav,joy,neutral,False,7,0.1803272,0.0010988396,0.0064037926,0.4835946,0.23580231,0.010209162,0.082564056
dia186_utt3.wav,sadness,sadness,True,7,0.2214297,0.0055930354,0.0077454755,0.2868233,0.14153558,0.31016418,0.026708687
dia188_utt0.wav,neutral,neutral,True,7,0.014895998,0.003920351,0.064774916,0.14761913,0.5955778,0.011899594,0.16131222
dia188_utt8.wav,neutral,joy,False,7,0.055953287,0.0025378158,0.006663771,0.29303512,0.5502797,0.008646429,0.08288388
dia189_utt0.wav,neutral,joy,False,7,0.04359625,0.001416064,0.009924994,0.3322262,0.39700922,0.005175325,0.21065193
dia189_utt4.wav,surprise,neutral,False,7,0.031782735,0.002515731,0.022886474,0.20763616,0.16543807,0.005243564,0.56449723
dia189_utt5.wav,neutral,neutral,True,7,0.0832489,0.008805301,0.0059838165,0.25332394,0.5859696,0.014691543,0.04797687
dia189_utt7.wav,anger,surprise,False,7,0.60492593,0.004677464,0.0032736165,0.2661876,0.08620766,0.0071907733,0.027536938
dia198_utt2.wav,anger,anger,True,7,0.44623816,0.003918673,0.012127859,0.3311617,0.058435738,0.0055151684,0.14260271
dia198_utt6.wav,joy,joy,True,7,0.16887362,0.0017119875,0.0050952095,0.50888485,0.19920686,0.010074231,0.10615322
dia198_utt7.wav,joy,joy,True,7,0.10876978,0.0018163951,0.010463026,0.4394069,0.16228847,0.007823823,0.26943162
dia198_utt8.wav,anger,anger,True,7,0.78149587,0.007986933,0.004733879,0.15191096,0.02062377,0.008364931,0.024883712
dia1_utt0.wav,joy,neutral,False,7,0.21234322,0.0028189344,0.0048012254,0.3913128,0.32647216,0.008928906,0.05332272
dia1_utt4.wav,neutral,joy,False,7,0.027876427,0.0067326236,0.009351097,0.1735868,0.69863045,0.014630869,0.0691918
dia201_utt0.wav,neutral,neutral,True,7,0.05128408,0.0054468215,0.009468167,0.21788731,0.64842016,0.01414939,0.053344082
dia201_utt10.wav,surprise,surprise,True,7,0.14421543,0.0028452263,0.022194933,0.34736577,0.07934132,0.011251527,0.39278582
dia201_utt2.wav,neutral,joy,False,7,0.05160863,0.0025860765,0.0071764723,0.2703291,0.57856166,0.009190095,0.08054803
dia201_utt3.wav,surprise,neutral,False,7,0.02136101,0.0026605017,0.024086792,0.18335277,0.19765224,0.007752325,0.56313425
dia201_utt6.wav,neutral,neutral,True,7,0.089967966,0.0025616444,0.0056150737,0.33851278,0.48527032,0.009239138,0.06883314
dia201_utt8.wav,disgust,anger,False,7,0.18810876,0.5997986,0.0084494185,0.015777769,0.005301039,0.17802165,0.0045427154
dia202_utt0.wav,neutral,neutral,True,7,0.117431045,0.005538151,0.0046228236,0.3229246,0.4839372,0.022787627,0.042758532
dia202_utt2.wav,surprise,joy,False,7,0.028362473,0.0020938779,0.019718885,0.23233311,0.18866257,0.00620227,0.5226268
dia205_utt1.wav,anger,anger,True,7,0.42328238,0.002618679,0.0045827352,0.41859946,0.07068004,0.010554751,0.069682
dia206_utt0.wav,anger,joy,False,7,0.84613997,0.010556253,0.006981397,0.09677477,0.015577017,0.007351966,0.016618626
dia208_utt1.wav,neutral,neutral,True,7,0.0449605,0.005160734,0.008364193,0.21381976,0.65512365,0.012214107,0.06035713
dia208_utt10.wav,anger,neutral,False,7,0.5390473,0.008992817,0.0028609165,0.26579493,0.14749986,0.010946179,0.02485803
dia208_utt2.wav,neutral,neutral,True,7,0.07816916,0.0033245685,0.004941384,0.31060103,0.53074956,0.012492442,0.05972188
dia208_utt4.wav,sadness,sadness,True,7,0.016135477,0.012524292,0.009996694,0.026571982,0.013224952,0.91169363,0.009852918
dia208_utt6.wav,surprise,neutral,False,7,0.019917505,0.003415305,0.018413626,0.18684034,0.28851306,0.007252805,0.4756474
dia208_utt8.wav,surprise,surprise,True,7,0.05488615,0.0065439143,0.029231805,0.2818011,0.14687115,0.1101956,0.37047032
dia20_utt1.wav,anger,neutral,False,7,0.3579357,0.005725368,0.004298816,0.32898003,0.2570228,0.009045186,0.03699208
dia20_utt7.wav,neutral,neutral,True,7,0.019100428,0.0052634776,0.012477344,0.15568532,0.693739,0.012465563,0.10126892
dia211_utt7.wav,neutral,neutral,True,7,0.045833886,0.0044538197,0.008060151,0.22940385,0.64162415,0.01634938,0.054274764
dia214_utt2.wav,neutral,neutral,True,7,0.03753907,0.006362111,0.009288023,0.1962991,0.6794414,0.017352637,0.053717583
dia214_utt3.wav,neutral,neutral,True,7,0.026878718,0.006372694,0.010758718,0.1984622,0.561578,0.15536134,0.040588327
dia214_utt4.wav,sadness,sadness,True,7,0.009093098,0.03628731,0.007767965,0.008409137,0.0064260904,0.9292597,0.0027565856
dia216_utt3.wav,neutral,neutral,True,7,0.09927884,0.014231548,0.005062035,0.24570264,0.5551568,0.047742426,0.032825675
dia227_utt2.wav,joy,neutral,False,7,0.28977448,0.0050447923,0.0035010132,0.35196367,0.28177515,0.039579056,0.028361794
dia229_utt5.wav,anger,joy,False,7,0.5959694,0.0036297461,0.0038852056,0.28432643,0.07178826,0.005907461,0.034493513
dia229_utt6.wav,anger,neutral,False,7,0.34069902,0.2254668,0.0049472703,0.13958015,0.18337415,0.08972321,0.016209375
dia229_utt8.wav,disgust,neutral,False,7,0.0041979067,0.9876106,0.0012006942,0.0007520603,0.001467931,0.004087407,0.00068342255
dia230_utt0.wav,anger,neutral,False,7,0.6310534,0.0049700025,0.003537064,0.24172553,0.08572379,0.0064360076,0.026554318
dia231_utt11.wav,disgust,disgust,True,7,0.003216587,0.98834574,0.0012893648,0.00057779666,0.0010665875,0.0048986985,0.00060526707
dia231_utt9.wav,anger,fear,False,7,0.31780395,0.003035498,0.23466851,0.21619582,0.039402083,0.0102858795,0.1786082
dia237_utt1.wav,anger,neutral,False,7,0.7039474,0.0058824834,0.0037965989,0.19824481,0.058032,0.004889237,0.025207378
dia240_utt13.wav,neutral,neutral,True,7,0.057795722,0.0037304605,0.007838154,0.25072098,0.6012416,0.008682034,0.069991075
dia240_utt15.wav,sadness,sadness,True,7,0.01351396,0.019543111,0.0049746977,0.016390495,0.012865514,0.92918235,0.0035299847
dia240_utt4.wav,surprise,surprise,True,7,0.048896942,0.0036432284,0.022216963,0.29585508,0.12199481,0.030069103,0.47732398
dia240_utt7.wav,neutral,joy,False,7,0.09042903,0.0048114704,0.0065361094,0.27840105,0.55753285,0.0124160135,0.04987352
dia240_utt9.wav,surprise,joy,False,7,0.07514968,0.00290563,0.023715423,0.28967708,0.10506223,0.006384433,0.49710542
dia241_utt1.wav,anger,joy,False,7,0.58639187,0.0034271192,0.027019056,0.26248464,0.029761698,0.022998804,0.06791686
dia241_utt2.wav,neutral,joy,False,7,0.041023355,0.0031587866,0.008739071,0.23292081,0.62504566,0.009064578,0.08004772
dia241_utt7.wav,surprise,surprise,True,7,0.014479323,0.002910952,0.053646047,0.11212149,0.13084301,0.0055737724,0.6804254
dia241_utt9.wav,joy,joy,True,7,0.34455982,0.0021787162,0.007924779,0.41331166,0.08382546,0.0062993537,0.1419002
dia246_utt10.wav,neutral,neutral,True,7,0.022303088,0.0018563886,0.014414795,0.21413808,0.5025362,0.006246537,0.23850493
dia246_utt11.wav,joy,neutral,False,7,0.23903458,0.0031571628,0.004139237,0.38753152,0.30933267,0.013415966,0.043388825
dia250_utt5.wav,sadness,surprise,False,7,0.021802804,0.07840531,0.016820488,0.017711086,0.009852751,0.845496,0.009911592
dia252_utt14.wav,neutral,neutral,True,7,0.0412668,0.003632425,0.0072489977,0.236095,0.6252389,0.010171365,0.07634648
dia252_utt15.wav,neutral,neutral,True,7,0.045633227,0.0038852058,0.0066772006,0.25137067,0.6151778,0.013670542,0.06358537
dia252_utt16.wav,neutral,neutral,True,7,0.030059494,0.004167346,0.009497806,0.19622855,0.6620671,0.010143948,0.08783575
dia252_utt18.wav,neutral,neutral,True,7,0.03358666,0.002451608,0.012856862,0.21665446,0.54299384,0.005354526,0.18610206
dia254_utt15.wav,anger,anger,True,7,0.8466124,0.010967714,0.0058667115,0.09785337,0.016351892,0.007052073,0.01529583
dia254_utt6.wav,surprise,anger,False,7,0.019253977,0.0029367292,0.025071716,0.15509135,0.2795081,0.0058254334,0.5123127
dia254_utt8.wav,anger,neutral,False,7,0.48611137,0.005362326,0.0037677917,0.30109262,0.1583795,0.005761451,0.03952504
dia257_utt0.wav,neutral,neutral,True,7,0.053503025,0.0053200354,0.010932486,0.2115548,0.6461572,0.010626309,0.06190613
dia257_utt2.wav,neutral,neutral,True,7,0.05234609,0.004716153,0.008084476,0.23078443,0.63182205,0.0109408405,0.061305992
dia258_utt1.wav,neutral,neutral,True,7,0.025558539,0.0021993767,0.013632773,0.2130252,0.45332226,0.0050338595,0.28722802
dia258_utt11.wav,neutral,joy,False,7,0.050187282,0.0021246145,0.008625467,0.29596812,0.48288286,0.0059257606,0.15428598
dia258_utt3.wav,anger,neutral,False,7,0.73289824,0.005735528,0.0049732598,0.18232857,0.03679503,0.0041362448,0.033133138
dia258_utt4.wav,neutral,neutral,True,7,0.060314484,0.0056186104,0.007977723,0.22838412,0.6294649,0.011325177,0.05691498
dia258_utt7.wav,anger,neutral,False,7,0.7026497,0.006229778,0.0029934037,0.20069085,0.059156697,0.009486472,0.018793106
dia260_utt3.wav,anger,joy,False,7,0.84425694,0.014901515,0.004445783,0.0958339,0.020855907,0.0053826096,0.014323338
dia260_utt5.wav,joy,neutral,False,7,0.27836123,0.003705405,0.004359055,0.3605343,0.2940807,0.0089844465,0.049974855
dia260_utt7.wav,neutral,neutral,True,7,0.05147427,0.00657652,0.009665788,0.20239751,0.65866095,0.010727718,0.060497206
dia261_utt0.wav,surprise,surprise,True,7,0.0409606,0.002286206,0.016597195,0.2948726,0.17539439,0.008835778,0.46105316
dia261_utt6.wav,neutral,neutral,True,7,0.0786502,0.0060082236,0.0077184546,0.24034475,0.5986199,0.009210309,0.059448108
dia261_utt8.wav,joy,neutral,False,7,0.056798052,0.0018763298,0.009571423,0.35603344,0.305118,0.011090604,0.25951216
dia263_utt1.wav,neutral,neutral,True,7,0.021486219,0.0055813286,0.015916772,0.15928067,0.70781124,0.015827926,0.0740959
dia263_utt6.wav,anger,joy,False,7,0.834229,0.008932348,0.004600262,0.110635445,0.018499862,0.007347077,0.015756048
dia264_utt0.wav,disgust,anger,False,7,0.0050309985,0.9876922,0.0011296165,0.00070846686,0.0011299523,0.003653386,0.0006553875
dia264_utt2.wav,surprise,surprise,True,7,0.03862836,0.002668426,0.021772193,0.25014445,0.14311163,0.008407263,0.5352676
dia267_utt10.wav,neutral,neutral,True,7,0.0164146,0.00443569,0.011191959,0.20534126,0.6056279,0.026526975,0.13046162
dia267_utt3.wav,sadness,sadness,True,7,0.008526888,0.01349929,0.0077022477,0.011862202,0.009256013,0.9456542,0.0034991754
dia267_utt5.wav,surprise,surprise,True,7,0.01833004,0.002699426,0.021424867,0.16434881,0.38398775,0.007879339,0.40132976
dia267_utt8.wav,neutral,sadness,False,7,0.048401814,0.012195152,0.005745088,0.21285927,0.5356733,0.1522014,0.032923993
dia271_utt2.wav,neutral,neutral,True,7,0.042459138,0.004721887,0.009922692,0.20870265,0.6597544,0.011843627,0.062595636
dia274_utt2.wav,anger,anger,True,7,0.78700584,0.006831241,0.005830626,0.14381208,0.029509883,0.005118625,0.02189165
dia275_utt1.wav,neutral,neutral,True,7,0.06549998,0.005301093,0.0078027355,0.23805082,0.6144935,0.010565798,0.058286075
dia28_utt16.wav,neutral,neutral,True,7,0.041626815,0.008081323,0.009176702,0.18870883,0.68229294,0.016617281,0.053496182
dia37_utt1.wav,neutral,neutral,True,7,0.023748517,0.0029257303,0.0101757785,0.1976144,0.60642403,0.00910072,0.15001088
dia38_utt1.wav,neutral,joy,False,7,0.097783476,0.0035449825,0.0040396266,0.36004722,0.4543161,0.0366919,0.043576665
dia38_utt3.wav,neutral,joy,False,7,0.03165159,0.002849314,0.011011884,0.22013761,0.63522464,0.009139478,0.089985535
dia43_utt1.wav,neutral,neutral,True,7,0.06793701,0.0077757314,0.005177082,0.24264999,0.6082109,0.024407566,0.043841682
dia47_utt0.wav,sadness,sadness,True,7,0.006166963,0.11233958,0.008325957,0.008142809,0.01388533,0.8475739,0.0035654884
dia47_utt10.wav,neutral,neutral,True,7,0.05718436,0.004562484,0.007852772,0.23915662,0.62263125,0.01246085,0.056151737
dia47_utt6.wav,joy,sadness,False,7,0.25908884,0.0028230196,0.007928372,0.48778623,0.078140564,0.023428224,0.14080477
dia49_utt2.wav,sadness,neutral,False,7,0.0046014693,0.03224973,0.008345159,0.008852866,0.011447853,0.9305069,0.0039961124
dia49_utt6.wav,joy,neutral,False,7,0.16011927,0.0023310145,0.004687152,0.4008285,0.34230992,0.0060706018,0.0836536
dia4_utt5.wav,surprise,fear,False,7,0.013054396,0.0038441303,0.05799971,0.09762821,0.12603424,0.010998074,0.69044125
dia4_utt8.wav,neutral,neutral,True,7,0.03793309,0.0037252195,0.008536237,0.22162397,0.6510159,0.016821321,0.060344215
dia51_utt2.wav,neutral,neutral,True,7,0.059218686,0.061708495,0.008604307,0.16531648,0.5572117,0.11448981,0.033450536
dia52_utt7.wav,joy,surprise,False,7,0.10973798,0.0030396993,0.015873995,0.40483972,0.096020885,0.016255934,0.35423172
dia52_utt9.wav,surprise,neutral,False,7,0.061570063,0.0024291098,0.024209972,0.27843678,0.10467129,0.0077663413,0.52091646
dia5_utt8.wav,disgust,neutral,False,7,0.14197448,0.4079775,0.0041287,0.11300937,0.24154785,0.069927745,0.021434415
dia64_utt10.wav,neutral,neutral,True,7,0.0487089,0.0056346953,0.008249468,0.21494685,0.6529885,0.013053655,0.056417957
dia64_utt11.wav,neutral,neutral,True,7,0.22213872,0.0046035373,0.004364798,0.3443334,0.36453637,0.007909827,0.052113328
dia64_utt12.wav,sadness,sadness,True,7,0.0058279596,0.01027175,0.009801953,0.012230167,0.011744409,0.94569254,0.004431114
dia64_utt14.wav,surprise,surprise,True,7,0.06325944,0.0026424692,0.02834142,0.25950953,0.08899714,0.007331906,0.5499181
dia64_utt16.wav,neutral,neutral,True,7,0.15116656,0.004159821,0.0053634034,0.32837346,0.44696563,0.008148019,0.05582305
dia65_utt10.wav,surprise,surprise,True,7,0.04671112,0.0017160116,0.025586145,0.25306177,0.16004789,0.00476195,0.50811505
dia65_utt3.wav,disgust,disgust,True,7,0.0048458516,0.98725593,0.0011069556,0.00067465915,0.0009727511,0.004546696,0.00059709104
dia68_utt1.wav,anger,anger,True,7,0.85835373,0.019509034,0.004884767,0.08053561,0.01772323,0.005969351,0.013024193
dia68_utt10.wav,neutral,neutral,True,7,0.020119332,0.005605459,0.018431779,0.14190972,0.6834428,0.011276956,0.11921392
dia68_utt12.wav,neutral,joy,False,7,0.1329892,0.008354811,0.0057758642,0.2860312,0.46775135,0.0071750428,0.09192246
