FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,LOGIT_SHAPE,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia125_utt12.wav,neutral,neutral,True,7,0.0059214733,0.0035035855,0.0016858808,0.026720695,0.94757986,0.00654053,0.008047885
dia125_utt14.wav,surprise,surprise,True,7,0.0018323292,0.00048159983,0.0142952865,0.0921606,0.016245713,0.0006759838,0.8743085
dia125_utt17.wav,surprise,surprise,True,7,0.0012977015,0.0016898984,0.0066443426,0.048274055,0.057493195,0.0017942591,0.88280654
dia125_utt18.wav,anger,anger,True,7,0.95239246,0.0021736007,0.0013108248,0.032557055,0.0026136222,0.007428601,0.0015238038
dia125_utt19.wav,anger,anger,True,7,0.94307005,0.0026368345,0.0010695197,0.037640523,0.0106330775,0.0036244688,0.0013255298
dia125_utt22.wav,surprise,surprise,True,7,0.0076263323,0.00034228593,0.0046672192,0.3554123,0.23745207,0.001390897,0.3931089
dia125_utt4.wav,neutral,neutral,True,7,0.018082883,0.0016530683,0.0016056367,0.09328051,0.86723614,0.0025343313,0.01560743
dia125_utt7.wav,surprise,surprise,True,7,0.0013201111,0.0017747172,0.00853574,0.035238147,0.018933011,0.0018727516,0.9323255
dia125_utt8.wav,neutral,neutral,True,7,0.0023625407,0.0012874503,0.0023514545,0.057699632,0.9000638,0.0012418764,0.034993276
dia125_utt9.wav,surprise,neutral,False,7,0.001300973,0.0017450305,0.007894127,0.072902374,0.26312387,0.0022682026,0.6507654
dia129_utt4.wav,neutral,neutral,True,7,0.045121554,0.00040137145,0.0025754678,0.44129667,0.46979147,0.0016140782,0.039199352
dia131_utt7.wav,surprise,neutral,False,7,0.0019363597,0.00066564593,0.0060999715,0.12577055,0.1993023,0.0013218205,0.66490334
dia132_utt13.wav,neutral,neutral,True,7,0.00899635,0.00055243814,0.0022991186,0.19165362,0.72380555,0.00059904007,0.0720939
dia132_utt14.wav,neutral,neutral,True,7,0.016348593,0.003596066,0.0023180314,0.06593068,0.8953388,0.0035093215,0.012958549
dia132_utt18.wav,neutral,neutral,True,7,0.0032870763,0.0014190272,0.0020654928,0.05603334,0.91070616,0.0015281208,0.024960767
dia132_utt6.wav,neutral,neutral,True,7,0.0048402166,0.0018972562,0.001728331,0.04641573,0.9282321,0.0031516217,0.013734817
dia132_utt8.wav,neutral,neutral,True,7,0.0047245347,0.0012660832,0.0021619215,0.052978415,0.91451955,0.0045062182,0.019843336
dia137_utt10.wav,surprise,surprise,True,7,0.0011615885,0.0026266912,0.00807602,0.033973,0.031763226,0.0025019664,0.91989744
dia137_utt12.wav,surprise,surprise,True,7,0.0011457525,0.0009827955,0.018596122,0.045942027,0.012977623,0.0011770681,0.9191786
dia137_utt13.wav,anger,anger,True,7,0.92245346,0.0016896597,0.0023142665,0.062448297,0.0029820653,0.0042792256,0.0038331125
dia137_utt14.wav,anger,anger,True,7,0.87416995,0.0014844328,0.0012841937,0.09719995,0.02033216,0.0020085236,0.0035208135
dia140_utt0.wav,joy,anger,False,7,0.43977886,0.0009057138,0.0067744614,0.44470268,0.0074475384,0.0035615044,0.09682928
dia140_utt11.wav,anger,anger,True,7,0.96263903,0.005151208,0.0009962934,0.01958151,0.0053299493,0.00528267,0.0010193568
dia140_utt13.wav,sadness,sadness,True,7,0.0035751758,0.0007096744,0.0021962787,0.0013513162,0.00053158967,0.99111134,0.00052459893
dia140_utt8.wav,sadness,sadness,True,7,0.0069571314,0.0011514742,0.0015836388,0.00095837883,0.00038806463,0.9886513,0.00030999075
dia140_utt9.wav,surprise,joy,False,7,0.009107157,0.0003209653,0.00847184,0.2475631,0.015431499,0.001141568,0.7179639
dia147_utt10.wav,joy,joy,True,7,0.07872012,0.00026362005,0.0019320027,0.6328523,0.17036732,0.0032857282,0.112578936
dia147_utt2.wav,anger,sadness,False,7,0.5485342,0.0069485605,0.00239964,0.009208832,0.0025998966,0.42960292,0.00070587144
dia14_utt1.wav,surprise,joy,False,7,0.004053033,0.0003728607,0.0056007514,0.25276607,0.08263654,0.00071977027,0.65385103
dia14_utt4.wav,neutral,neutral,True,7,0.0017642276,0.005351801,0.004812002,0.04687942,0.6677486,0.0027464807,0.27069744
dia14_utt5.wav,neutral,neutral,True,7,0.0034027067,0.0029488073,0.001577125,0.034227297,0.9351463,0.0025231917,0.020174617
dia153_utt2.wav,joy,neutral,False,7,0.29386964,0.0003756289,0.0026056215,0.46450227,0.21492398,0.0054742047,0.018248681
dia153_utt3.wav,neutral,neutral,True,7,0.004669966,0.003236144,0.0018093665,0.045815807,0.90024674,0.0048326636,0.039389357
dia153_utt4.wav,fear,fear,True,7,0.0005802083,0.0016276923,0.9819902,0.0030301735,0.0012953255,0.0023312268,0.00914518
dia153_utt7.wav,neutral,neutral,True,7,0.006682493,0.0007833336,0.0038027598,0.27052984,0.44190767,0.0007440775,0.27554977
dia154_utt4.wav,surprise,neutral,False,7,0.0025640584,0.004237979,0.004292962,0.059828047,0.2651414,0.0032325913,0.66070294
dia157_utt0.wav,surprise,neutral,False,7,0.0011214708,0.0004971492,0.05947547,0.13926211,0.1552219,0.00030015362,0.6441217
dia157_utt1.wav,neutral,neutral,True,7,0.002944871,0.0015953145,0.0020146903,0.046410665,0.90745455,0.002406707,0.037173215
dia157_utt3.wav,neutral,neutral,True,7,0.0021964696,0.00038764314,0.014096875,0.18103214,0.54477143,0.0010520244,0.25646347
dia157_utt7.wav,neutral,neutral,True,7,0.005528484,0.00028760923,0.002770213,0.18836132,0.7482329,0.0016518884,0.053167544
dia15_utt5.wav,neutral,anger,False,7,0.017925898,0.0011670284,0.0020724668,0.10043562,0.8659219,0.0019543285,0.010522737
dia160_utt9.wav,joy,anger,False,7,0.2653447,0.00047086098,0.0020271083,0.451524,0.26689523,0.0020905861,0.011647525
dia164_utt4.wav,neutral,neutral,True,7,0.0014597093,0.0014108712,0.0055208453,0.08070116,0.6822037,0.0012201779,0.22748354
dia166_utt1.wav,anger,anger,True,7,0.89941084,0.0014402943,0.0013461357,0.08112159,0.011646081,0.0021407441,0.0028943582
dia166_utt10.wav,neutral,neutral,True,7,0.00877945,0.0005453435,0.0024582914,0.110647164,0.86071616,0.0019110169,0.01494254
dia166_utt11.wav,neutral,neutral,True,7,0.040593497,0.0010279344,0.0014473274,0.11199123,0.8342487,0.0021038023,0.008587501
dia166_utt12.wav,neutral,neutral,True,7,0.0022767112,0.0039120545,0.0021361832,0.026865838,0.93284637,0.0027480808,0.029214762
dia166_utt13.wav,neutral,neutral,True,7,0.0025933601,0.0058325147,0.0027393405,0.03862099,0.8596719,0.0024075364,0.0881343
dia166_utt3.wav,anger,anger,True,7,0.7217586,0.0009300167,0.0043165963,0.25237235,0.00930435,0.0021937157,0.009124422
dia166_utt5.wav,sadness,sadness,True,7,0.36635384,0.0020015389,0.0019850067,0.039177608,0.03631687,0.5527033,0.001461787
dia166_utt9.wav,joy,neutral,False,7,0.0035432251,0.00017920631,0.041774448,0.41608492,0.25665057,0.0008697244,0.28089792
dia168_utt0.wav,neutral,neutral,True,7,0.26653844,0.002282582,0.0028341573,0.24980971,0.46586794,0.0018541286,0.010813068
dia168_utt11.wav,surprise,anger,False,7,0.0050229956,0.00038839548,0.0526619,0.26961958,0.016018316,0.014997229,0.64129156
dia168_utt2.wav,neutral,neutral,True,7,0.014709445,0.000620216,0.005464412,0.1887784,0.7727781,0.0053570415,0.0122923525
dia169_utt14.wav,neutral,neutral,True,7,0.064997055,0.0028476045,0.001539123,0.08056295,0.83343977,0.011739275,0.0048742536
dia169_utt18.wav,disgust,disgust,True,7,0.00043682344,0.9984347,0.00022116306,2.8053737e-05,0.00026604312,0.00048361372,0.00012960775
dia169_utt20.wav,neutral,neutral,True,7,0.002487833,0.003770616,0.0021764995,0.036091417,0.8939299,0.0033656592,0.05817806
dia169_utt5.wav,neutral,surprise,False,7,0.0026542484,0.014715512,0.0044449023,0.040016036,0.67375404,0.009331484,0.25508374
dia169_utt8.wav,surprise,surprise,True,7,0.0013120569,0.005974025,0.00961467,0.040439058,0.44378072,0.0043990943,0.4944804
dia16_utt1.wav,neutral,neutral,True,7,0.00906188,0.0009452395,0.0018577393,0.07250967,0.9042996,0.0029952242,0.008330599
dia16_utt2.wav,neutral,neutral,True,7,0.0022051488,0.004412193,0.0021712987,0.027048973,0.9164257,0.0021117667,0.045624863
dia170_utt0.wav,neutral,surprise,False,7,0.0019539415,0.0061737676,0.0026922945,0.025396908,0.902603,0.002626053,0.058554083
dia176_utt0.wav,neutral,neutral,True,7,0.04295901,0.0016307743,0.0014284332,0.09129418,0.85029703,0.0064834915,0.0059071183
dia179_utt1.wav,anger,anger,True,7,0.95816433,0.002827484,0.0013850088,0.026070705,0.0026854614,0.0075938297,0.0012731288
dia17_utt2.wav,neutral,neutral,True,7,0.0014843006,0.0016018732,0.00440064,0.0661599,0.7938198,0.0016512036,0.13088234
dia181_utt0.wav,neutral,neutral,True,7,0.0019455783,0.0015070108,0.0034229008,0.06535554,0.8143119,0.0021081483,0.11134899
dia183_utt1.wav,neutral,neutral,True,7,0.002634553,0.00095201493,0.004662921,0.13942194,0.534628,0.0009489515,0.3167516
dia183_utt4.wav,neutral,neutral,True,7,0.002736702,0.0042669196,0.001985078,0.037434388,0.904393,0.004434344,0.044749506
dia183_utt5.wav,neutral,neutral,True,7,0.0074007013,0.0067965323,0.00186041,0.027976625,0.9180528,0.027223252,0.010689811
dia183_utt6.wav,neutral,neutral,True,7,0.0036296288,0.0040930873,0.0015452778,0.025924774,0.9463655,0.003217748,0.0152240675
dia183_utt8.wav,sadness,neutral,False,7,0.0037510113,0.010175993,0.0014393968,0.00253293,0.029595379,0.95072794,0.0017774575
dia185_utt3.wav,surprise,joy,False,7,0.0012393721,0.0018018626,0.0075009055,0.04050744,0.04082522,0.0013504418,0.90677476
dia185_utt7.wav,neutral,neutral,True,7,0.0028604197,0.001278003,0.0039448957,0.115649216,0.48473743,0.0013123325,0.39021772
dia186_utt3.wav,sadness,sadness,True,7,0.05112354,0.0012161914,0.0017725985,0.0037380536,0.00064707594,0.9410875,0.00041508782
dia188_utt0.wav,neutral,neutral,True,7,0.0018686819,0.0017037966,0.003988052,0.0749902,0.7114307,0.0017163819,0.20430216
dia188_utt8.wav,joy,joy,True,7,0.038146403,0.000518973,0.005599326,0.501984,0.1618507,0.08770585,0.20419475
dia189_utt0.wav,joy,joy,True,7,0.01588699,0.00015371694,0.005569182,0.58569384,0.0801497,0.0042426526,0.30830392
dia189_utt4.wav,neutral,neutral,True,7,0.0025941052,0.006152398,0.004356664,0.061446693,0.5161194,0.0054214234,0.40390933
dia189_utt5.wav,neutral,neutral,True,7,0.0037568398,0.0020913014,0.0019227186,0.039841384,0.9350564,0.0036554213,0.013675984
dia189_utt7.wav,surprise,surprise,True,7,0.0011304057,0.002366462,0.008113911,0.034470912,0.029672507,0.0019949954,0.9222509
dia198_utt2.wav,anger,anger,True,7,0.5619346,0.0009994669,0.0041725095,0.06993516,0.0033503405,0.35699436,0.0026136036
dia198_utt6.wav,surprise,joy,False,7,0.0044281245,0.00044571082,0.011806547,0.15881275,0.011064322,0.0023269607,0.81111556
dia198_utt7.wav,surprise,joy,False,7,0.002418151,0.0005982262,0.008299879,0.10093778,0.02013652,0.0018459826,0.8657634
dia198_utt8.wav,anger,anger,True,7,0.66581583,0.0074500553,0.0014126211,0.06364653,0.20539574,0.05393625,0.0023430088
dia1_utt0.wav,neutral,neutral,True,7,0.0027766211,0.00040532794,0.0075334786,0.15235472,0.76541,0.0021938963,0.06932599
dia1_utt4.wav,neutral,joy,False,7,0.008105428,0.00024111089,0.003519456,0.36687446,0.5051817,0.00076083455,0.11531699
dia201_utt0.wav,neutral,neutral,True,7,0.004339496,0.0007383382,0.0025850558,0.13649738,0.712066,0.0018050299,0.1419687
dia201_utt10.wav,surprise,surprise,True,7,0.0014587066,0.0024259745,0.006560015,0.039936025,0.071846426,0.002632252,0.87514055
dia201_utt2.wav,surprise,joy,False,7,0.002702526,0.0002305668,0.015801543,0.21406312,0.036523756,0.0005512874,0.7301272
dia201_utt3.wav,neutral,neutral,True,7,0.0025309024,0.009216925,0.0055671334,0.058430642,0.52839667,0.012087653,0.38377
dia201_utt6.wav,neutral,neutral,True,7,0.004789706,0.00025706866,0.004134944,0.30274123,0.38784704,0.00059940876,0.2996306
dia201_utt8.wav,anger,anger,True,7,0.58918476,0.0005845748,0.015539657,0.3065838,0.0055010673,0.06906254,0.0135436235
dia202_utt0.wav,neutral,neutral,True,7,0.0020982104,0.0015053054,0.0034135112,0.076955535,0.7482014,0.0015140236,0.16631198
dia202_utt2.wav,surprise,joy,False,7,0.0012439424,0.00091201183,0.012997402,0.04981898,0.01323097,0.0012434699,0.92055315
dia205_utt1.wav,anger,anger,True,7,0.8317578,0.0006528102,0.0020763476,0.14769359,0.007565509,0.0052797683,0.004974289
dia206_utt0.wav,joy,joy,True,7,0.14479588,0.00026276754,0.0033587748,0.6206243,0.20988032,0.0016556554,0.019422326
dia208_utt1.wav,neutral,neutral,True,7,0.004872198,0.0024192294,0.0019719808,0.050730012,0.8994505,0.014160533,0.026395576
dia208_utt10.wav,neutral,neutral,True,7,0.01852177,0.002389198,0.0015065457,0.062006265,0.9050536,0.0018544731,0.00866818
dia208_utt2.wav,neutral,neutral,True,7,0.17829855,0.00052844646,0.0019208173,0.31524098,0.46612343,0.026648788,0.011238991
dia208_utt4.wav,sadness,sadness,True,7,0.0039884504,0.0012838949,0.0018726615,0.0007670147,0.00027389222,0.9914272,0.00038688158
dia208_utt6.wav,neutral,neutral,True,7,0.16082716,0.009630101,0.0017193863,0.049477346,0.6651189,0.10731387,0.005913326
dia208_utt8.wav,surprise,surprise,True,7,0.0015131265,0.00060867093,0.009004544,0.0676383,0.023912428,0.00089952385,0.89642346
dia20_utt1.wav,neutral,neutral,True,7,0.00365575,0.0011399481,0.0020017095,0.06570251,0.8999764,0.0023749396,0.02514873
dia20_utt7.wav,neutral,neutral,True,7,0.0043578264,0.0010917082,0.0014966347,0.061167553,0.8993531,0.0018806732,0.030652571
dia211_utt7.wav,neutral,neutral,True,7,0.0023823723,0.0016193999,0.0028117264,0.049278017,0.9084647,0.0054502394,0.029993461
dia214_utt2.wav,neutral,neutral,True,7,0.0028288327,0.0017088352,0.0023018194,0.042616524,0.92756075,0.003963726,0.019019598
dia214_utt3.wav,sadness,neutral,False,7,0.003879948,0.00060843566,0.0048541767,0.006414884,0.005295278,0.9775198,0.001427531
dia214_utt4.wav,sadness,sadness,True,7,0.008971902,0.0010298365,0.0022800555,0.001869099,0.0003610153,0.9850306,0.00045755802
dia216_utt3.wav,neutral,neutral,True,7,0.0039389757,0.00097017654,0.0016933992,0.066514865,0.8936924,0.0013347031,0.03185545
dia227_utt2.wav,neutral,neutral,True,7,0.018196963,0.004385082,0.0019245155,0.039205197,0.9076661,0.023950743,0.004671342
dia229_utt5.wav,surprise,joy,False,7,0.00295695,0.0006283773,0.004390872,0.18421154,0.34504947,0.001099084,0.46166366
dia229_utt6.wav,joy,neutral,False,7,0.0063953646,0.00030186007,0.004567437,0.38742065,0.26546562,0.0014668986,0.33438218
dia229_utt8.wav,neutral,neutral,True,7,0.044079114,0.0020150323,0.0019640434,0.09995425,0.8412672,0.004733259,0.0059871096
dia230_utt0.wav,neutral,neutral,True,7,0.003114814,0.0005830182,0.0038829977,0.13612933,0.7685455,0.0008856611,0.08685873
dia231_utt11.wav,disgust,disgust,True,7,0.0012717994,0.9970509,0.0002605877,6.131806e-05,0.00063819496,0.00056391105,0.00015331658
dia231_utt9.wav,fear,fear,True,7,0.00068999256,0.001618493,0.97856253,0.0035829043,0.0009475878,0.002378883,0.012219567
dia237_utt1.wav,neutral,neutral,True,7,0.004083504,0.0030700252,0.0016145465,0.031312466,0.9425281,0.004355723,0.013035518
dia240_utt13.wav,neutral,neutral,True,7,0.009924028,0.0012619543,0.0014819984,0.07077574,0.89678574,0.001810953,0.017959703
dia240_utt15.wav,sadness,sadness,True,7,0.003252163,0.0016209836,0.0011315809,0.00068375276,0.0005050445,0.99253887,0.00026754956
dia240_utt4.wav,surprise,surprise,True,7,0.0011243629,0.0016207929,0.009506118,0.033231556,0.019085355,0.0012333788,0.9341984
dia240_utt7.wav,joy,joy,True,7,0.0062090736,0.0002802349,0.007723298,0.41523907,0.2233727,0.00032043777,0.34685522
dia240_utt9.wav,joy,joy,True,7,0.008971627,0.00013876987,0.008905614,0.5633454,0.06225673,0.0005695943,0.35581228
dia241_utt1.wav,surprise,joy,False,7,0.0028167414,0.00034383233,0.015303068,0.16002522,0.016781455,0.0016365065,0.80309325
dia241_utt2.wav,neutral,joy,False,7,0.007229863,0.0004124383,0.00196838,0.11680354,0.8541477,0.002056416,0.01738167
dia241_utt7.wav,surprise,surprise,True,7,0.0009483319,0.0010970203,0.010562264,0.043454714,0.03107479,0.00086613523,0.9119967
dia241_utt9.wav,surprise,joy,False,7,0.0021250597,0.00061264524,0.20938785,0.088469915,0.00724853,0.0009635505,0.69119245
dia246_utt10.wav,neutral,neutral,True,7,0.0032827032,0.00073678576,0.0022759936,0.07885595,0.8688482,0.0015112016,0.044489205
dia246_utt11.wav,neutral,neutral,True,7,0.0023874766,0.0025319313,0.0023966974,0.041317873,0.906601,0.002468406,0.04229654
dia250_utt5.wav,surprise,surprise,True,7,0.0013208049,0.0007611751,0.014573149,0.05634848,0.014315669,0.00080107653,0.91187966
dia252_utt14.wav,surprise,neutral,False,7,0.0014448602,0.0011585335,0.0081412755,0.09793906,0.41578418,0.0013779604,0.4741542
dia252_utt15.wav,neutral,neutral,True,7,0.004304395,0.00471531,0.0019917137,0.02929899,0.9384787,0.0071574305,0.014053412
dia252_utt16.wav,neutral,neutral,True,7,0.0051147263,0.0058340942,0.001397931,0.024032226,0.9445052,0.0032647187,0.015851151
dia252_utt18.wav,neutral,neutral,True,7,0.0055563995,0.0010117237,0.0018451868,0.061083656,0.9171051,0.0017532926,0.011644698
dia254_utt15.wav,anger,anger,True,7,0.8822628,0.0014008582,0.0014244126,0.09912291,0.009340386,0.0020074982,0.0044410857
dia254_utt6.wav,anger,anger,True,7,0.9511782,0.0028286695,0.0015813316,0.03022084,0.0021861757,0.010587556,0.0014172898
dia254_utt8.wav,neutral,neutral,True,7,0.0046494543,0.0013299857,0.0021618353,0.06591245,0.90098256,0.0019133348,0.023050347
dia257_utt0.wav,neutral,neutral,True,7,0.0016129761,0.0020754344,0.0049184337,0.064945325,0.6806428,0.0021220974,0.24368289
dia257_utt2.wav,neutral,neutral,True,7,0.0031643088,0.0025985602,0.0017023425,0.036352456,0.9309615,0.0034614229,0.021759413
dia258_utt1.wav,surprise,neutral,False,7,0.0057650837,0.0011610027,0.002865506,0.16997066,0.32683298,0.002196138,0.49120867
dia258_utt11.wav,surprise,joy,False,7,0.006345204,0.00023459767,0.011166494,0.2874805,0.022960167,0.0018315398,0.6699814
dia258_utt3.wav,surprise,neutral,False,7,0.00131967,0.0028608427,0.0067424397,0.05253435,0.16992578,0.0016994508,0.76491743
dia258_utt4.wav,neutral,neutral,True,7,0.038277052,0.00050051836,0.0022241753,0.38982043,0.5173538,0.0015619148,0.050262127
dia258_utt7.wav,neutral,neutral,True,7,0.033765353,0.002781732,0.0013332908,0.06696402,0.88299835,0.004536709,0.0076205144
dia260_utt3.wav,neutral,joy,False,7,0.007945578,0.0005688177,0.0015019202,0.109272726,0.85475165,0.0010264417,0.02493282
dia260_utt5.wav,neutral,neutral,True,7,0.0062463507,0.00073038763,0.0032081904,0.20535558,0.5020228,0.0027721794,0.27966455
dia260_utt7.wav,neutral,neutral,True,7,0.0049115787,0.0036873447,0.0015385337,0.030939443,0.94297504,0.0033381172,0.012609878
dia261_utt0.wav,surprise,surprise,True,7,0.0013848508,0.0014997503,0.006403177,0.06708741,0.11583035,0.001399236,0.8063952
dia261_utt6.wav,neutral,neutral,True,7,0.0024857451,0.0030439827,0.0027501418,0.044860452,0.8691267,0.004696597,0.07303643
dia261_utt8.wav,joy,neutral,False,7,0.06348091,0.00016316707,0.004480155,0.7405092,0.09621365,0.002211571,0.09294145
dia263_utt1.wav,neutral,neutral,True,7,0.0048651802,0.0022645115,0.0015311657,0.035406895,0.9380771,0.005077567,0.012777615
dia263_utt6.wav,neutral,joy,False,7,0.003426928,0.0004040117,0.008475535,0.24984038,0.52989554,0.0008414419,0.2071161
dia264_utt0.wav,anger,anger,True,7,0.95725036,0.0044444078,0.0010800817,0.026851466,0.0034663128,0.0050028805,0.0019045975
dia264_utt2.wav,surprise,surprise,True,7,0.0013521876,0.0014139108,0.0064918064,0.06507995,0.09744894,0.0013659319,0.8268474
dia267_utt10.wav,anger,neutral,False,7,0.8566691,0.00066903094,0.0010078758,0.10698241,0.020646084,0.0121651385,0.0018603733
dia267_utt3.wav,sadness,sadness,True,7,0.0022676103,0.001905767,0.0013319404,0.00052460475,0.0006045444,0.99309087,0.00027463323
dia267_utt5.wav,surprise,surprise,True,7,0.0015911746,0.0020252534,0.0053389147,0.047845513,0.06018561,0.0017055125,0.88130796
dia267_utt8.wav,sadness,sadness,True,7,0.0022829676,0.0012986903,0.0015244762,0.0008238073,0.000938207,0.9927395,0.00039237775
dia271_utt2.wav,neutral,neutral,True,7,0.0044793366,0.0013652634,0.001831343,0.047322053,0.93082064,0.0017893874,0.012391889
dia274_utt2.wav,anger,anger,True,7,0.8239866,0.00080296415,0.0016890047,0.14652844,0.018522318,0.0029878125,0.005482792
dia275_utt1.wav,neutral,neutral,True,7,0.0038651119,0.0020164272,0.0014523698,0.04324356,0.92016804,0.0024151942,0.026839374
dia28_utt16.wav,neutral,neutral,True,7,0.0025485703,0.0016702091,0.0038299384,0.064187735,0.8523069,0.009371157,0.0660854
dia37_utt1.wav,neutral,neutral,True,7,0.011741852,0.024461329,0.0027167113,0.019124804,0.82807267,0.106981814,0.006900849
dia38_utt1.wav,neutral,joy,False,7,0.009312075,0.00053462974,0.0027289554,0.28789002,0.58840996,0.0008266975,0.110297635
dia38_utt3.wav,neutral,joy,False,7,0.0037119247,0.00040403765,0.0042178202,0.18361364,0.64468896,0.0006369472,0.1627266
dia43_utt1.wav,neutral,neutral,True,7,0.002464848,0.00368096,0.0038343742,0.04954549,0.72976285,0.004042557,0.20666893
dia47_utt0.wav,sadness,sadness,True,7,0.0033092492,0.00086465967,0.0022245734,0.0011497497,0.0005581119,0.9914691,0.00042452692
dia47_utt10.wav,neutral,neutral,True,7,0.0025822746,0.0007771728,0.003706356,0.13261399,0.59582764,0.001552878,0.26293963
dia47_utt6.wav,sadness,sadness,True,7,0.23153162,0.0033852954,0.0026863357,0.00702902,0.00069498067,0.75396144,0.0007113663
dia49_utt2.wav,surprise,neutral,False,7,0.0016278048,0.007057879,0.0065977112,0.042810757,0.24798082,0.0037773892,0.6901476
dia49_utt6.wav,neutral,neutral,True,7,0.0076626833,0.0025560919,0.0014607711,0.043305498,0.9284961,0.0055178604,0.011000908
dia4_utt5.wav,fear,fear,True,7,0.00056526135,0.0019791087,0.9853813,0.002299138,0.0011669645,0.0023238647,0.0062842974
dia4_utt8.wav,neutral,neutral,True,7,0.005311558,0.0010961115,0.0013707842,0.062367678,0.9045892,0.0019138748,0.023350762
dia51_utt2.wav,neutral,neutral,True,7,0.009450793,0.004649049,0.0016741197,0.035481155,0.9269634,0.011331065,0.010450426
dia52_utt7.wav,surprise,surprise,True,7,0.001265842,0.0019317842,0.007971061,0.03764869,0.024910579,0.002047785,0.92422426
dia52_utt9.wav,surprise,neutral,False,7,0.0017726922,0.0023509217,0.0049420623,0.051070288,0.068729624,0.0021952,0.8689391
dia5_utt8.wav,neutral,neutral,True,7,0.0027269067,0.0010450855,0.003592146,0.10496185,0.7031991,0.0020822603,0.1823927
dia64_utt10.wav,neutral,neutral,True,7,0.0049555143,0.0006417448,0.0020746817,0.13043863,0.80713266,0.0013614474,0.05339528
dia64_utt11.wav,surprise,neutral,False,7,0.0028925282,0.0010386525,0.005104372,0.13933809,0.40361908,0.0012257481,0.44678158
dia64_utt12.wav,sadness,sadness,True,7,0.0048470288,0.0016947981,0.40887243,0.014725729,0.0041190134,0.55798537,0.007755682
