FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,EMBEDDING_SHAPE,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia125_utt4.wav,neutral,neutral,True,1024,1.5521795e-07,1.1346947e-07,3.3103809e-09,7.025482e-07,0.9999987,9.431932e-08,1.7928215e-07
dia125_utt7.wav,surprise,surprise,True,1024,6.0928205e-06,1.8141847e-07,0.00027292655,6.9501647e-07,2.8422946e-07,9.077826e-06,0.9997106
dia125_utt8.wav,neutral,neutral,True,1024,2.6055084e-05,4.918402e-09,1.7892783e-09,0.00022196618,0.9997514,7.8444174e-08,5.138426e-07
dia125_utt9.wav,neutral,neutral,True,1024,9.713422e-07,4.7507718e-09,6.263489e-07,0.0414255,0.95823395,3.6067424e-05,0.00030288214
dia129_utt4.wav,joy,neutral,False,1024,2.5071382e-05,0.0020859612,0.00013099996,0.9548201,0.011795486,0.0040687816,0.027073635
dia131_utt7.wav,neutral,neutral,True,1024,1.6170405e-08,9.879318e-10,2.9822136e-08,0.0008452898,0.999132,6.9388225e-06,1.5846417e-05
dia132_utt13.wav,neutral,neutral,True,1024,8.764498e-06,1.7318274e-07,1.0770337e-06,3.2907794e-06,0.99997115,1.4657425e-06,1.40032635e-05
dia132_utt14.wav,neutral,neutral,True,1024,2.1813032e-05,6.0459483e-06,6.412032e-07,1.9480207e-05,0.9999262,1.905488e-05,6.7701335e-06
dia132_utt18.wav,joy,neutral,False,1024,0.004677079,0.21512091,0.009333877,0.69130695,0.029434796,0.03379997,0.016326431
dia132_utt6.wav,sadness,neutral,False,1024,0.20983832,0.0013133453,7.978184e-05,0.15309153,0.16079381,0.47487512,8.1397575e-06
dia132_utt8.wav,neutral,neutral,True,1024,2.282671e-06,2.478144e-08,4.1528045e-07,1.2193282e-05,0.99998224,5.029928e-07,2.3754158e-06
dia137_utt10.wav,neutral,surprise,False,1024,8.348668e-06,3.6494114e-07,2.948925e-07,2.0733147e-05,0.9951125,4.128634e-07,0.0048575136
dia137_utt12.wav,surprise,surprise,True,1024,8.959837e-07,9.102093e-06,1.4485688e-07,1.8264485e-05,9.24421e-05,8.242099e-05,0.9997968
dia137_utt13.wav,anger,anger,True,1024,0.99999726,5.9138574e-07,2.0297794e-07,3.8282437e-08,1.8056942e-06,8.0629015e-08,4.638497e-08
dia137_utt14.wav,anger,anger,True,1024,0.99998116,1.9809056e-07,2.6467825e-08,7.787857e-06,7.924322e-08,6.305402e-10,1.070133e-05
dia140_utt0.wav,anger,anger,True,1024,0.9999205,1.5280088e-05,5.603134e-06,5.982738e-07,5.659942e-05,5.9251708e-08,1.2677685e-06
dia140_utt11.wav,anger,anger,True,1024,0.9998425,2.7314484e-06,1.8972535e-06,3.5953606e-05,4.691942e-06,9.867098e-05,1.3587789e-05
dia140_utt13.wav,sadness,sadness,True,1024,1.1512956e-07,2.2532406e-06,3.7524775e-10,1.8482158e-08,4.968273e-08,0.9999975,8.78622e-08
dia140_utt8.wav,sadness,sadness,True,1024,3.4000623e-05,2.9408266e-06,4.7286827e-07,1.10585944e-07,1.2604285e-07,0.9999622,7.732375e-08
dia140_utt9.wav,joy,joy,True,1024,1.6356233e-10,3.5022854e-08,1.2140503e-11,0.9999999,1.295693e-09,1.839729e-09,1.2837525e-07
dia147_utt10.wav,joy,joy,True,1024,6.4934727e-07,7.5670016e-08,3.9627064e-08,0.99999917,6.8226007e-09,2.9333088e-11,4.342271e-09
dia147_utt2.wav,sadness,sadness,True,1024,6.788623e-08,2.3326894e-09,5.62005e-08,1.2114258e-07,6.885014e-08,0.9999995,1.3014153e-07
dia14_utt1.wav,joy,joy,True,1024,0.00013134094,1.1525328e-05,3.545835e-07,0.99980706,4.0049827e-06,1.9878975e-05,2.5960768e-05
dia14_utt4.wav,neutral,neutral,True,1024,2.6782113e-06,2.0834552e-08,1.8872166e-06,2.425183e-06,0.9999924,2.3602022e-08,6.1568204e-07
dia14_utt5.wav,neutral,neutral,True,1024,3.9402712e-05,2.4224459e-08,5.107974e-08,1.1922077e-06,0.999959,2.1862708e-07,3.1021816e-08
dia153_utt2.wav,neutral,neutral,True,1024,6.3155494e-07,1.2383647e-11,1.0623531e-08,3.1684428e-07,0.9999988,6.1686554e-09,1.9112356e-07
dia153_utt3.wav,neutral,neutral,True,1024,1.2839588e-06,7.1634743e-09,2.3492024e-08,2.794815e-06,0.99999404,2.8824442e-07,1.47673e-06
dia153_utt4.wav,fear,fear,True,1024,5.856703e-06,4.9814197e-08,0.99997556,1.1299775e-05,2.826871e-06,2.3469536e-06,2.0630355e-06
dia153_utt7.wav,neutral,neutral,True,1024,9.456598e-06,2.0223328e-05,3.6630422e-06,1.938984e-05,0.99993527,4.9998803e-06,7.077303e-06
dia154_utt4.wav,neutral,neutral,True,1024,6.345241e-08,1.2808732e-09,6.3392984e-09,3.395173e-07,0.9999995,8.027009e-09,2.8270058e-08
dia157_utt0.wav,neutral,neutral,True,1024,6.084063e-07,2.3408409e-10,1.6092814e-08,4.159866e-07,0.999998,3.775959e-09,9.4691154e-07
dia157_utt1.wav,anger,neutral,False,1024,0.981326,1.2332753e-06,3.6713436e-06,1.43800335e-05,0.002466358,6.6287803e-06,0.016181737
dia157_utt3.wav,sadness,neutral,False,1024,1.5438622e-05,0.0023806046,1.0445859e-06,0.009333973,0.16761595,0.6597239,0.16092908
dia157_utt7.wav,neutral,neutral,True,1024,3.007966e-07,2.6047642e-09,1.895207e-07,1.2373145e-05,0.99998367,1.4879164e-06,2.0111015e-06
dia15_utt5.wav,anger,anger,True,1024,0.9999789,2.966335e-07,1.1433393e-07,1.418831e-06,1.9281539e-05,1.56587e-09,1.4070732e-09
dia160_utt9.wav,anger,anger,True,1024,0.9998665,9.469262e-05,2.871299e-06,9.221708e-06,8.643435e-06,1.7862978e-05,1.5219896e-07
dia164_utt4.wav,neutral,neutral,True,1024,1.7467735e-05,0.00016935615,0.001542604,0.01318727,0.9500111,0.03490312,0.0001691263
dia166_utt1.wav,anger,anger,True,1024,0.9999912,4.2464367e-07,2.6463145e-08,4.853972e-06,2.9310252e-06,3.44583e-10,6.24502e-07
dia166_utt10.wav,neutral,neutral,True,1024,0.00060017634,1.4138566e-07,2.9115694e-05,6.8330504e-05,0.99806374,0.0012377593,7.1380845e-07
dia166_utt11.wav,anger,neutral,False,1024,0.9726125,1.4630098e-09,0.00040177966,0.018919354,0.0038710309,2.9652452e-07,0.004194899
dia166_utt12.wav,neutral,neutral,True,1024,6.3684347e-09,2.2160119e-12,2.5424055e-12,1.356636e-07,0.9999999,3.711235e-12,2.1229717e-08
dia166_utt13.wav,neutral,neutral,True,1024,1.3821521e-07,5.9490026e-06,3.8557566e-09,3.4059113e-07,0.99974126,0.00023371467,1.8579478e-05
dia166_utt3.wav,anger,anger,True,1024,0.99999523,5.022492e-07,1.0187567e-06,2.0430932e-06,1.4546977e-07,6.7083747e-09,1.0889983e-06
dia166_utt5.wav,sadness,sadness,True,1024,7.289581e-07,1.959746e-09,5.7702326e-08,6.4085697e-07,1.7218266e-06,0.99999654,2.929276e-07
dia166_utt9.wav,neutral,neutral,True,1024,3.0309264e-09,6.011124e-10,1.2385253e-07,8.2880284e-08,0.9999938,1.1907708e-06,4.7275767e-06
dia168_utt0.wav,neutral,neutral,True,1024,0.0026437095,0.03725431,0.008443995,0.005342294,0.8737007,0.000136409,0.07247862
dia168_utt11.wav,anger,anger,True,1024,0.9998667,3.591395e-06,0.00012763828,9.762047e-07,4.198778e-08,1.03753194e-07,9.926732e-07
dia168_utt2.wav,joy,neutral,False,1024,0.41890264,0.003956809,0.004150708,0.51125574,0.0037219485,0.05800728,4.7985654e-06
dia169_utt14.wav,neutral,neutral,True,1024,0.039918054,0.0002157619,8.090157e-06,0.0019508635,0.9529105,0.00060825195,0.004388568
dia169_utt18.wav,disgust,disgust,True,1024,2.2774433e-08,0.99999845,5.7881975e-09,1.4949677e-06,1.0197811e-09,4.18065e-10,1.6251773e-08
dia169_utt20.wav,surprise,neutral,False,1024,1.002696e-06,2.9391198e-09,6.786835e-08,4.2595766e-05,0.051788744,5.7157347e-05,0.94811034
dia169_utt5.wav,surprise,surprise,True,1024,6.360674e-10,2.7248785e-08,1.8558299e-07,1.217029e-06,0.0003241637,1.2128399e-05,0.9996623
dia169_utt8.wav,surprise,surprise,True,1024,6.6945486e-06,1.5360646e-08,7.355263e-05,0.00018262822,0.0048241504,2.657685e-07,0.99491274
dia16_utt1.wav,neutral,neutral,True,1024,2.5348962e-05,3.3837846e-09,2.5324591e-06,0.00031806837,0.9996524,7.626284e-07,8.492089e-07
dia16_utt2.wav,neutral,neutral,True,1024,1.0431902e-07,6.2692185e-13,1.3866025e-10,5.9429414e-07,0.9999993,5.9075784e-09,2.100756e-08
dia170_utt0.wav,surprise,surprise,True,1024,2.875175e-09,2.5748925e-09,2.2490859e-08,7.796074e-06,0.00052207336,4.1504695e-08,0.99947006
dia176_utt0.wav,neutral,neutral,True,1024,0.0005010889,0.12605612,1.5877577e-05,0.30873457,0.4292621,0.010122,0.12530826
dia179_utt1.wav,anger,anger,True,1024,0.71241593,5.4933913e-05,0.00035596444,0.0008349357,0.27994397,5.9870945e-05,0.0063344003
dia17_utt2.wav,neutral,neutral,True,1024,7.5492744e-06,1.6561738e-07,0.00045994457,0.055277582,0.9413275,0.0001783828,0.0027489923
dia181_utt0.wav,fear,neutral,False,1024,4.9089005e-05,0.00012814166,0.836652,0.0001884633,0.15457937,0.008334295,6.8738984e-05
dia183_utt1.wav,neutral,neutral,True,1024,4.704281e-06,2.4904259e-07,1.20697605e-05,3.848115e-06,0.9999778,1.5343976e-07,1.1507927e-06
dia183_utt4.wav,neutral,neutral,True,1024,4.941053e-05,6.0919588e-06,0.0039809477,0.0012327803,0.7112784,0.18346621,0.0999862
dia183_utt5.wav,neutral,neutral,True,1024,5.057301e-07,1.18937514e-07,1.8224705e-08,6.677834e-07,0.9999926,6.0672764e-06,6.7617364e-08
dia183_utt6.wav,neutral,neutral,True,1024,0.0006415847,8.200938e-08,1.9502237e-05,0.002866475,0.9339415,0.062064134,0.00046665594
dia183_utt8.wav,neutral,neutral,True,1024,5.603205e-10,7.11692e-09,8.827833e-10,2.794796e-10,0.99999905,5.8181265e-10,9.650319e-07
dia185_utt3.wav,joy,joy,True,1024,4.6720757e-07,6.813647e-09,4.0640695e-09,0.9999639,1.527759e-05,2.4449978e-09,2.0346984e-05
dia185_utt7.wav,fear,neutral,False,1024,0.055725742,0.00040487287,0.57232326,0.00010414042,0.36544958,0.0016884388,0.004303978
dia186_utt3.wav,sadness,sadness,True,1024,1.7537015e-07,2.6642788e-06,1.170852e-06,5.1333576e-08,2.1661434e-07,0.9999932,2.6420985e-06
dia188_utt0.wav,neutral,neutral,True,1024,2.3620469e-06,6.475421e-13,3.9319994e-10,3.0611858e-07,0.99999726,1.4442136e-10,1.3607021e-09
dia188_utt8.wav,joy,joy,True,1024,4.0603777e-06,3.585403e-10,5.053105e-10,0.99999,2.3686591e-06,2.1191126e-07,3.2952887e-06
dia189_utt0.wav,joy,joy,True,1024,4.387656e-05,4.918177e-08,8.6510695e-08,0.9987941,0.0011190822,9.042126e-06,3.381789e-05
dia189_utt4.wav,neutral,neutral,True,1024,0.01223855,4.883659e-06,5.2820455e-06,0.010082558,0.8219725,0.040340226,0.115356006
dia189_utt5.wav,fear,neutral,False,1024,0.30131635,0.0026586745,0.63882995,0.038567398,0.014455335,0.0006951055,0.0034771985
dia189_utt7.wav,surprise,surprise,True,1024,1.7352928e-05,1.9791922e-07,2.8395605e-06,5.060155e-05,0.0012140817,6.5802824e-06,0.99870837
dia198_utt2.wav,anger,anger,True,1024,0.999984,6.7485905e-07,1.9584763e-06,1.1457029e-05,8.544453e-07,7.4249755e-08,9.863355e-07
dia198_utt6.wav,joy,joy,True,1024,5.370623e-07,3.0332559e-09,9.51755e-10,0.99999917,4.851458e-09,6.8837e-08,2.0874461e-07
dia198_utt7.wav,joy,joy,True,1024,2.0188712e-05,1.3598268e-08,4.390527e-09,0.9999654,7.0929495e-06,1.9537139e-09,7.2362877e-06
dia198_utt8.wav,anger,anger,True,1024,0.999951,2.119337e-07,5.6810046e-07,4.111033e-05,3.3988977e-06,2.4997446e-06,1.1401635e-06
dia1_utt0.wav,neutral,neutral,True,1024,0.001008315,1.2660703e-06,0.0028441472,0.20735464,0.7849008,0.0020767027,0.0018142186
dia1_utt4.wav,joy,joy,True,1024,2.980528e-06,3.5336733e-08,2.0562584e-05,0.99992514,2.015731e-05,3.2893606e-06,2.777351e-05
dia201_utt0.wav,neutral,neutral,True,1024,0.0042935656,1.6133657e-05,0.0010472492,0.004687136,0.98787296,0.00068713044,0.0013958709
dia201_utt10.wav,surprise,surprise,True,1024,0.00045903525,5.7387314e-07,0.00023899143,0.13902546,0.00016577818,0.00045702027,0.8596531
dia201_utt2.wav,joy,joy,True,1024,6.561129e-06,1.2002449e-06,4.074978e-06,0.99992776,3.4484836e-07,5.9620153e-05,5.214981e-07
dia201_utt3.wav,neutral,neutral,True,1024,4.6062414e-08,4.474136e-09,4.2286956e-06,2.6863298e-05,0.9998666,3.5590463e-05,6.6639455e-05
dia201_utt6.wav,neutral,neutral,True,1024,1.4562943e-06,1.9911429e-08,5.01883e-08,1.9283568e-06,0.99999213,4.4726968e-07,4.055897e-06
dia201_utt8.wav,anger,anger,True,1024,0.9999988,1.1351094e-07,6.667153e-07,1.7616449e-07,6.26255e-08,5.5903886e-08,9.5178095e-08
dia202_utt0.wav,neutral,neutral,True,1024,1.5645817e-05,1.5283745e-09,8.458717e-09,0.00025868005,0.9996927,1.9633517e-05,1.34379525e-05
dia202_utt2.wav,joy,joy,True,1024,0.00030748002,9.863002e-07,0.00014351486,0.99952483,1.4310117e-06,1.2211573e-06,2.0519783e-05
dia205_utt1.wav,anger,anger,True,1024,0.9995659,4.4227747e-08,1.913421e-06,0.00042116773,9.244512e-06,1.5813157e-06,1.6429249e-07
dia206_utt0.wav,joy,joy,True,1024,3.2149102e-05,4.3617075e-07,1.364537e-07,0.99996674,1.4215644e-08,1.3116218e-07,4.0619e-07
dia208_utt1.wav,joy,neutral,False,1024,0.006166573,1.9754504e-08,8.6442895e-05,0.92747307,0.060903776,0.004862453,0.000507655
dia208_utt10.wav,neutral,neutral,True,1024,0.048972294,8.166619e-05,0.0002966727,0.018787764,0.9252881,0.0014462811,0.0051272674
dia208_utt2.wav,joy,neutral,False,1024,0.08655314,2.3029577e-06,0.07238197,0.8224914,0.018134745,7.7416444e-05,0.00035905422
dia208_utt4.wav,sadness,sadness,True,1024,1.5865983e-06,3.2762216e-08,6.5465093e-07,9.712323e-07,7.779991e-08,0.99999595,7.5083665e-07
dia208_utt6.wav,neutral,neutral,True,1024,0.00010230014,4.791301e-07,2.489047e-08,1.781153e-05,0.9998671,6.1833243e-06,6.1336664e-06
dia208_utt8.wav,surprise,surprise,True,1024,2.995662e-08,8.594367e-08,8.5943014e-08,0.00012167164,7.1181407e-06,1.2610146e-06,0.9998697
dia20_utt1.wav,neutral,neutral,True,1024,4.3210784e-06,6.789672e-06,8.103402e-05,6.6886016e-05,0.99917585,0.00029899942,0.00036616746
dia20_utt7.wav,neutral,neutral,True,1024,1.6775651e-06,2.2662641e-07,2.8803086e-08,1.8174918e-05,0.99997914,4.1205666e-08,6.932659e-07
dia211_utt7.wav,joy,neutral,False,1024,1.2251325e-05,4.6550785e-08,0.014439983,0.95452607,0.030039964,0.0008710421,0.000110644294
dia214_utt2.wav,neutral,neutral,True,1024,1.2225883e-05,4.215961e-07,4.299694e-06,7.4379e-05,0.9999001,5.9032623e-06,2.5915426e-06
dia214_utt3.wav,sadness,neutral,False,1024,1.4373332e-05,0.0015866873,0.019546708,0.0002236861,0.00021727283,0.9784097,1.48035e-06
dia214_utt4.wav,sadness,sadness,True,1024,5.280697e-06,4.491211e-06,1.3518383e-06,1.7233391e-05,1.48397985e-05,0.99962866,0.0003280486
dia216_utt3.wav,neutral,neutral,True,1024,0.000942238,9.92844e-07,0.0036920607,0.0045441277,0.9891649,5.576504e-05,0.0015998277
dia227_utt2.wav,sadness,neutral,False,1024,0.022667846,9.124028e-05,0.0006794919,0.0088678375,0.000906197,0.96581584,0.0009715318
dia229_utt5.wav,joy,joy,True,1024,0.0030350552,4.3117125e-06,8.459323e-06,0.99568653,0.0010828197,0.00017793554,4.953332e-06
dia229_utt6.wav,neutral,neutral,True,1024,1.1094322e-06,9.1728874e-10,1.7258612e-09,0.00024024858,0.99971217,8.963865e-07,4.5641915e-05
dia229_utt8.wav,neutral,neutral,True,1024,0.072574496,0.16985308,0.00019796622,1.8285064e-05,0.58099514,0.17633308,2.7909327e-05
dia230_utt0.wav,neutral,neutral,True,1024,0.00015607054,2.4555882e-07,0.0008912742,0.18476821,0.8136436,5.786846e-06,0.0005347938
dia231_utt11.wav,disgust,disgust,True,1024,3.9917654e-07,0.99934584,1.0511822e-07,4.2514193e-06,0.00039342194,0.00013421927,0.000121672514
dia231_utt9.wav,fear,fear,True,1024,1.9854197e-06,4.7670733e-06,0.9999908,2.5286062e-07,8.1252814e-08,1.8116749e-06,3.8836632e-07
dia237_utt1.wav,neutral,neutral,True,1024,0.06149622,0.0002923642,4.5186243e-05,0.006560543,0.7543675,0.0009998484,0.17623842
dia240_utt13.wav,disgust,neutral,False,1024,0.0015577292,0.9461807,0.0016365186,0.04401506,0.006486943,8.08313e-05,4.2139905e-05
dia240_utt15.wav,sadness,sadness,True,1024,2.469567e-07,1.3808426e-08,9.466507e-08,6.680892e-07,4.8963176e-07,0.9999975,9.79973e-07
dia240_utt4.wav,surprise,surprise,True,1024,9.320507e-10,8.8552646e-14,7.7735734e-08,8.635319e-07,4.173355e-07,1.3237463e-09,0.99999857
dia240_utt7.wav,joy,joy,True,1024,1.8520153e-07,3.0213805e-06,3.9397946e-05,0.98915136,0.010543227,5.3627496e-06,0.00025750222
dia240_utt9.wav,joy,joy,True,1024,6.653166e-07,4.6745846e-08,4.1109463e-09,0.99999774,1.8587538e-07,6.1908194e-09,1.3879579e-06
dia241_utt1.wav,joy,joy,True,1024,1.3218194e-05,8.80713e-06,1.9327222e-06,0.99994934,3.8207913e-06,7.3544725e-06,1.5491614e-05
dia241_utt2.wav,joy,joy,True,1024,0.0002781688,1.5714519e-09,3.0416174e-08,0.99956626,0.00014547902,4.7373464e-06,5.233612e-06
dia241_utt7.wav,surprise,surprise,True,1024,8.627584e-08,1.0932623e-09,2.636156e-09,2.402472e-06,1.0502523e-06,1.6387265e-08,0.9999964
dia241_utt9.wav,joy,joy,True,1024,9.473537e-06,3.6422518e-06,1.9445508e-08,0.99997306,1.296471e-06,4.431337e-06,8.007802e-06
dia246_utt10.wav,joy,neutral,False,1024,0.11764513,7.237503e-05,0.2650599,0.5233676,0.046342112,2.728904e-05,0.04748567
dia246_utt11.wav,neutral,neutral,True,1024,3.3400806e-06,7.892192e-07,5.506484e-06,0.0049367505,0.9948649,0.00016842393,2.0298055e-05
dia250_utt5.wav,surprise,surprise,True,1024,3.0739905e-08,3.0199267e-08,6.6602954e-09,6.3839857e-06,4.4626032e-07,9.7510274e-08,0.99999297
dia252_utt14.wav,anger,neutral,False,1024,0.7484143,0.00010507381,0.00020487206,0.0028440184,0.23694105,0.011271984,0.00021877594
dia252_utt15.wav,surprise,neutral,False,1024,0.0021513274,0.11552013,3.185346e-07,0.0005310358,0.19049655,0.23017125,0.4611294
dia252_utt16.wav,neutral,neutral,True,1024,1.2068635e-07,1.843116e-08,1.4269056e-09,7.7808136e-07,0.9999982,8.898884e-07,4.5791303e-08
dia252_utt18.wav,neutral,neutral,True,1024,1.272402e-07,5.8134293e-11,1.2643002e-07,1.4992626e-06,0.99999475,4.1763187e-08,3.4967738e-06
dia254_utt15.wav,anger,anger,True,1024,0.9999684,7.756523e-06,5.3675544e-09,8.384641e-06,6.384833e-06,1.3308544e-07,8.810524e-06
dia254_utt6.wav,anger,anger,True,1024,0.99981815,1.3732034e-10,4.0959216e-07,0.0001809903,2.1818785e-07,2.663134e-10,1.4777557e-07
dia254_utt8.wav,sadness,neutral,False,1024,0.0003197625,1.0894212e-05,7.10732e-05,0.0006876357,0.0026783792,0.9962149,1.7330929e-05
dia257_utt0.wav,neutral,neutral,True,1024,0.00017237222,6.581586e-09,0.00054787565,0.00054944697,0.9985964,1.1487214e-05,0.00012244582
dia257_utt2.wav,sadness,neutral,False,1024,1.2855686e-06,3.4163017e-07,2.8517752e-06,0.0007779595,0.0064884233,0.9910129,0.0017162394
dia258_utt1.wav,neutral,neutral,True,1024,6.15358e-06,5.040195e-05,1.495984e-05,2.9297573e-05,0.99985075,1.5748494e-05,3.260992e-05
dia258_utt11.wav,joy,joy,True,1024,0.0012488565,3.6497715e-07,4.0757036e-06,0.996603,1.1951441e-05,0.0014459605,0.0006857143
dia258_utt3.wav,neutral,neutral,True,1024,8.916307e-08,3.5998834e-08,7.555332e-08,3.0466708e-06,0.9999912,2.0238522e-07,5.2823602e-06
dia258_utt4.wav,neutral,neutral,True,1024,0.0015455448,8.623974e-06,0.120824,0.042340275,0.6695494,0.11429364,0.05143846
dia258_utt7.wav,anger,neutral,False,1024,0.67443067,0.18006527,1.0529063e-05,0.023171894,0.0003680237,0.12165233,0.00030126382
dia260_utt3.wav,joy,joy,True,1024,3.165324e-05,3.8368768e-08,7.269862e-07,0.999734,0.00022622554,2.4055378e-09,7.346419e-06
dia260_utt5.wav,sadness,neutral,False,1024,0.0018894001,7.9612244e-07,5.4452048e-05,0.0026584622,0.00781209,0.79466313,0.1929217
dia260_utt7.wav,neutral,neutral,True,1024,5.7352654e-06,1.5775831e-06,1.2541225e-08,2.2725064e-06,0.9715466,0.0011762475,0.027267516
dia261_utt0.wav,surprise,surprise,True,1024,1.666756e-06,5.513384e-10,2.1095796e-07,1.6785202e-06,4.052856e-07,9.734486e-11,0.99999607
dia261_utt6.wav,neutral,neutral,True,1024,3.290836e-05,0.015202715,0.002434218,0.004908722,0.6163461,0.1577269,0.20334847
dia261_utt8.wav,fear,neutral,False,1024,0.053442266,3.7588332e-05,0.8649865,0.029362578,0.0065314397,1.7415421e-05,0.04562218
dia263_utt1.wav,neutral,neutral,True,1024,3.630585e-07,6.409714e-06,0.00026347674,0.001223126,0.99684554,0.0013353197,0.00032574928
dia263_utt6.wav,joy,joy,True,1024,4.1533647e-05,9.457568e-06,1.3143011e-05,0.9998319,4.643557e-05,2.1171536e-05,3.6297944e-05
dia264_utt0.wav,anger,anger,True,1024,0.9997738,1.1580098e-05,3.2116085e-07,9.314086e-06,0.00015801778,4.5996494e-05,9.688355e-07
dia264_utt2.wav,surprise,surprise,True,1024,8.989615e-07,4.6982696e-10,6.1651015e-08,2.5822292e-06,1.8151582e-07,6.9715095e-11,0.9999962
